Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"C Xiao, Y Jin, J Liu, B Zeng…","Optimal expert knowledge elicitation for Bayesian network structure identification",2018,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8304661/","https://scholar.google.com/scholar?cites=10737843682965898046&as_sdt=2005&sciodt=2007&hl=en",18,"2022-07-14 11:46:00","","","","",,,,,10,2.50,2,5,4,"… -optimal design criteria first due to their robust nature and the subsequent computational benefit on … Her research interests focus on developing novel machine learning and data mining …","https://scholar.google.com/scholar?output=instlink&q=info:PsPaKPB7BJUJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=13080116733741008738&oi=lle","https://scholar.google.com/scholar?q=related:PsPaKPB7BJUJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"P Campigotto","Statement of Research",,"","","","",19,"2022-07-14 11:46:00","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:V6s1wjiC5cAJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
5,"DA Thurman, CM Mitchell","Apprentice: A technique for building operations automation",1998,"SMC'98 Conference Proceedings …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/725541/","https://scholar.google.com/scholar?cites=11857954230739509829&as_sdt=2005&sciodt=2007&hl=en",20,"2022-07-14 11:46:00","","","","",,,,,5,0.21,3,2,24,"… It blends machine learning and knowledge elicitation … failures that the term the knowledge elicitation bottleneck (Garg-… , highly specialized, but robust, knowledge that allows expert …","","https://scholar.google.com/scholar?q=related:RaIR9ovqj6QJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
11,"B Johnston, MA Williams","Autonomous learning of commonsense simulations",2009,"… of the 9th International Symposium on …","opus.lib.uts.edu.au","https://opus.lib.uts.edu.au/handle/10453/12069","https://scholar.google.com/scholar?cites=1188162916748684294&as_sdt=2005&sciodt=2007&hl=en",21,"2022-07-14 11:46:00","","","","",,,,,11,0.85,6,2,13,"… In this paper, we propose the application of machine learning techniques … reduce the cost of knowledge elicitation, and therefore result in … In future, we will identify and adapt a robust 3D …","https://opus.lib.uts.edu.au/bitstream/10453/12069/1/2009003354OK.pdf","https://scholar.google.com/scholar?q=related:BuwYrOAzfRAJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
52,"S Bharwani","Understanding complex behavior and decision making using ethnographic knowledge elicitation tools (KnETs)",2006,"Social Science Computer Review","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0894439305282346","https://scholar.google.com/scholar?cites=13112896105583807058&as_sdt=2005&sciodt=2007&hl=en",22,"2022-07-14 11:46:00","","10.1177/0894439305282346","","",,,,,52,3.25,52,1,16,"… that the tools for knowledge elicitation (KnETs), which integrate both qualitative and quantitative approaches, provide a participatory and robust process, from knowledge elicitation to …","https://www.weadapt.org/sites/weadapt.org/files/legacy-new/knowledge-base/files/1231/524aa0c37844bbharwani.pdf","https://scholar.google.com/scholar?q=related:UgrtbYhd-rUJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
2,"S Scheuer, D Haase, A Haase…","Combining tacit knowledge elicitation with the SilverKnETs tool and random forests–The example of residential housing choices in Leipzig",2020,"… and Planning B …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/2399808318777500","https://scholar.google.com/scholar?cites=13839241773753416327&as_sdt=2005&sciodt=2007&hl=en",23,"2022-07-14 11:46:00","","10.1177/2399808318777500","","",,,,,2,1.00,1,4,2,"… Combining SP choice experiments with methods of statistical and/or machine learning … The SilverKnETs tool as a technical KnETs advancement has proven to be a robust data …","https://journals.sagepub.com/doi/pdf/10.1177/2399808318777500","https://scholar.google.com/scholar?q=related:h7pR3RHdDsAJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"JS Edwards","Using a Simulation Model for Knowledge Elicitation and Knowledge Management JS Edwards, T. Alifantis b, RD Hurrion b, J. Ladbrook c, S. Robinson b, A …",,"academia.edu","","https://www.academia.edu/download/30791847/Simulation_PAT_paper_v3.pdf","",24,"2022-07-14 11:46:00","PDF","","","",,,,,0,0.00,0,1,,"… require some kind of knowledge elicitation process. Neural … as an input both to a machine learning/rule induction process, … model of the process is not sufficiently robust to be able to test …","https://www.academia.edu/download/30791847/Simulation_PAT_paper_v3.pdf","https://scholar.google.com/scholar?q=related:R9YsjNSIOV4J:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
35,"KKH Ng, CH Chen, CKM Lee, JR Jiao…","A systematic literature review on intelligent automation: Aligning concepts from theory, practice, and future perspectives",2021,"Advanced Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S147403462100001X","https://scholar.google.com/scholar?cites=5960092676599163245&as_sdt=2005&sciodt=2007&hl=en",25,"2022-07-14 11:46:00","","","","",,,,,35,35.00,7,5,1,"… practitioners are now pursuing robust and adaptive decision … unstructured data via machine learning, natural language … , fault diagnosis, knowledge elicitation and solutions under …","https://www.researchgate.net/profile/Kam-Kh-Ng/publication/348448070_A_systematic_literature_review_on_intelligent_automation_Aligning_concepts_from_theory_practice_and_future_perspectives/links/60001fe2299bf1408893ee2c/A-systematic-literature-review-on-intelligent-automation-Aligning-concepts-from-theory-practice-and-future-perspectives.pdf","https://scholar.google.com/scholar?q=related:bakZIbaAtlIJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
541,"J Fürnkranz, G Widmer","Incremental reduced error pruning",1994,"Machine Learning Proceedings 1994","Elsevier","https://www.sciencedirect.com/science/article/pii/B9781558603356500179","https://scholar.google.com/scholar?cites=8102926087233107429&as_sdt=2005&sciodt=2007&hl=en",26,"2022-07-14 11:46:00","","","","",,,,,541,19.32,271,2,28,"… ASSISTANT 86: A knowledge-elicitation tool for sophisticated users. In Ivan Bratko and Nada Lavra£, editors, Progress in Machine Learning, pages 31-45, Wilmslow, England, 1987. …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.43.7813&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:5XXGXlhgc3AJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
6,"M McShane, S Helmreich, S Nirenburg…","Slavic as testing grounds for a linguistic knowledge elicitation system",1999,"Annual Workshop on …","researchgate.net","https://www.researchgate.net/profile/Sergei-Nirenburg/publication/240245776_Slavic_as_Testing_Grounds_for_a_Linguistic_Knowledge_Elicitation_System/links/0deec53bef01798848000000/Slavic-as-Testing-Grounds-for-a-Linguistic-Knowledge-Elicitation-System.pdf","https://scholar.google.com/scholar?cites=4131811161298763684&as_sdt=2005&sciodt=2007&hl=en",27,"2022-07-14 11:46:00","PDF","","","",,,,,6,0.26,2,4,23,"… This learning loop is necessary not only to create a robust morphological analyzer, but also to teach the informant the strengths and limitations of computational methods. For example, …","https://www.researchgate.net/profile/Sergei-Nirenburg/publication/240245776_Slavic_as_Testing_Grounds_for_a_Linguistic_Knowledge_Elicitation_System/links/0deec53bef01798848000000/Slavic-as-Testing-Grounds-for-a-Linguistic-Knowledge-Elicitation-System.pdf","https://scholar.google.com/scholar?q=related:pP80JFwkVzkJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
13,"S Robinson, EPK Lee, JS Edwards","Simulation based knowledge elicitation: Effect of visual representation and model parameters",2012,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417412001984","https://scholar.google.com/scholar?cites=13159244671607043373&as_sdt=2005&sciodt=2007&hl=en",28,"2022-07-14 11:46:00","","","","",,,,,13,1.30,4,3,10,"… for machine learning. Therefore, using simulation/VIS for knowledge elicitation is a tried and … the model in order to collect sufficient example decisions to enable training of a robust KBS. …","https://publications.aston.ac.uk/id/eprint/38606/1/Simulation_based_knowledge_elicitation.pdf","https://scholar.google.com/scholar?q=related:LfWW404Hn7YJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
67,"I Bruha, A Famili","Postprocessing in machine learning and data mining",2000,"ACM SIGKDD Explorations Newsletter","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/380995.381059","https://scholar.google.com/scholar?cites=4886960031847074764&as_sdt=2005&sciodt=2007&hl=en",29,"2022-07-14 11:46:00","PDF","10.1145/380995.381059","","",,,,,67,3.05,34,2,22,"… It portrays a robust sequence of procedures that have to be carried out so as to derive … -interactive machine learning system. This exploratory system can visualize machine learning …","https://dl.acm.org/doi/pdf/10.1145/380995.381059","https://scholar.google.com/scholar?q=related:zMvGuUH40UMJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"MAJJK Alt","Bayesian Networks for the Human Element Leroy A."" Jack"" Jackson and",,"Citeseer","","","",30,"2022-07-14 11:46:00","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:i_msXZ7l4WEJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
100,"I Spasic, G Nenadic","Clinical text data in machine learning: systematic review",2020,"JMIR medical informatics","medinform.jmir.org","https://medinform.jmir.org/2020/3/e17984","https://scholar.google.com/scholar?cites=12349039709377737730&as_sdt=2005&sciodt=2007&hl=en",31,"2022-07-14 11:46:00","HTML","","","",,,,,100,50.00,50,2,2,"… Machine learning has long been hailed as a silver bullet solution for the knowledge elicitation … Biobank [134] was utilized to train robust machine learning models [115]. Different subsets …","https://medinform.jmir.org/2020/3/e17984","https://scholar.google.com/scholar?q=related:AjSnCjCaYKsJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
4,"BG Silverman, RG Wenig, T Wu","Coping with ongoing knowledge acquisition from collaborating hierarchies of experts",1989,"ACM SIGART Bulletin","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/63266.63302","https://scholar.google.com/scholar?cites=3593347647767021516&as_sdt=2005&sciodt=2007&hl=en",32,"2022-07-14 11:46:00","","10.1145/63266.63302","","",,,,,4,0.12,1,3,33,"… With a model based approach, robust modelinlg of the … ), (4) discovering new rules and machine learning in the absence of prior … Knowledge elicitation tools, in turn, often use trees and …","https://dl.acm.org/doi/pdf/10.1145/63266.63302","https://scholar.google.com/scholar?q=related:zIejs6Ui3jEJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
2,"LAJ Jackson, JK Alt","Bayesian networks for the human element",2009,"Phalanx","JSTOR","https://www.jstor.org/stable/24910357","https://scholar.google.com/scholar?cites=5333733976891350999&as_sdt=2005&sciodt=2007&hl=en",33,"2022-07-14 11:46:00","","","","",,,,,2,0.15,1,2,13,"… is obtainable via knowledge elicitation methodologies or other … We then provide an introduction to machine learning, a … robust methods for producing a Bayesian network from data. …","https://scholar.google.com/scholar?output=instlink&q=info:118K68o6BUoJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=8346370062633129959&oi=lle","https://scholar.google.com/scholar?q=related:118K68o6BUoJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
794,"RR Hoffman, NR Shadbolt, AM Burton…","Eliciting knowledge from experts: A methodological analysis",1995,"… behavior and human …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0749597885710394","https://scholar.google.com/scholar?cites=8586364465794009467&as_sdt=2005&sciodt=2007&hl=en",34,"2022-07-14 11:46:00","","","","",,,,,794,29.41,199,4,27,"… has utilized a variety of knowledge elicitation methods. Given the diver… For discussion purposes, we place knowledge elicitation … “how to do” knowledge elicitation, some cautionary tales, …","https://eprints.soton.ac.uk/252301/1/El%2520Know%2520from%2520Exp%2520OBHD.pdf","https://scholar.google.com/scholar?q=related:e0mwN_3kKHcJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"BA Bailey","Machine Learning and Expert Systems",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/6325/cf73fd4ff31b934e745930631e450a1fecdd.pdf","",35,"2022-07-14 11:46:00","PDF","","","",,,,,0,0.00,0,1,,"… ■ The primary application of machine learning in expert systems is to attempt to solve the … ■ Any machine learning approach that uses learning by example produces only a subset of …","https://pdfs.semanticscholar.org/6325/cf73fd4ff31b934e745930631e450a1fecdd.pdf","https://scholar.google.com/scholar?q=related:qC1NTaqBBLoJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"S Ho, P Gonsalves, C Call","Hybrid methodology for situation assessment model development within an air operations center domain",2007,"Signal Processing, Sensor Fusion …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6567/656715/Hybrid-methodology-for-situation-assessment-model-development-within-an-air/10.1117/12.720835.short","",36,"2022-07-14 11:46:00","","10.1117/12.720835.short","","",,,,,0,0.00,0,3,15,"… with SMEs; and an on-line machine-learningbased mechanism to … initial knowledge elicitation and subsequent machine learning … To keep the monitoring tool generalized and robust, the …","https://scholar.google.com/scholar?output=instlink&q=info:BIavHQFa1ZUJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=10326296508556157459&oi=lle","https://scholar.google.com/scholar?q=related:BIavHQFa1ZUJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
10,"T Reese, N Segall, P Nesbitt, G Del Fiol…","Patient information organization in the intensive care setting: expert knowledge elicitation with card sorting methods",2018,"Journal of the …","academic.oup.com","https://academic.oup.com/jamia/article-abstract/25/8/1026/4995943","https://scholar.google.com/scholar?cites=8328969742363297465&as_sdt=2005&sciodt=2007&hl=en",37,"2022-07-14 11:46:00","","","","",,,,,10,2.50,2,5,4,"… There remains a need for robust analyses to uncover critical care providers’ mental models related to organization of patient data. The primary aim of this study was to understand the …","https://academic.oup.com/jamia/article/25/8/1026/4995943","https://scholar.google.com/scholar?q=related:uYaKFtpxlnMJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
