Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
16,"N Ye, G Salvendy","Cognitive engineering based knowledge representation in neural networks",1991,"Behaviour & Information Technology","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/01449299108924299","https://scholar.google.com/scholar?cites=12271608691725638556&as_sdt=2005&sciodt=2007&hl=en",11,"2022-07-13 15:07:03","","10.1080/01449299108924299","","",,,,,16,0.52,8,2,31,"… in a single completely connected neural network, called a module ofa neural network (shown in … ofthe developer having to use painful knowledge elicitation procedures. Finally, the new …","https://www.tandfonline.com/doi/pdf/10.1080/01449299108924299","https://scholar.google.com/scholar?q=related:nBvnXBaDTaoJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
76,"A Khanum, M Mufti, MY Javed, MZ Shafiq","Fuzzy case-based reasoning for facial expression recognition",2009,"Fuzzy sets and systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165011408002832","https://scholar.google.com/scholar?cites=16092565464238559807&as_sdt=2005&sciodt=2007&hl=en",12,"2022-07-13 15:07:03","","","","",,,,,76,5.85,19,4,13,"… On the other hand, FL has problems in knowledge elicitation which render it difficult to adopt … , robustness, low solution cost, and closer resemblance to human decision making [6]. …","https://web.cs.ucdavis.edu/~zubair/files/fuzzy-cbr-elsevier.pdf","https://scholar.google.com/scholar?q=related:P5KoFAdHVN8J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
65,"CH Chen, W Yan","An in-process customer utility prediction system for product conceptualisation",2008,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417407001479","https://scholar.google.com/scholar?cites=3099198444121089936&as_sdt=2005&sciodt=2007&hl=en",13,"2022-07-13 15:07:03","","","","",,,,,65,4.64,33,2,14,"… have focused on soliciting effective knowledge elicitation techniques within a variety of … based on the RBF neural network is proposed in this work. The RBF neural network algorithm is …","","https://scholar.google.com/scholar?q=related:kOdHjpCQAisJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
3,"BM Marlin, T Abdelzaher, G Ciocarlie…","On uncertainty and robustness in large-scale intelligent data fusion systems",2020,"2020 IEEE Second …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9319373/","https://scholar.google.com/scholar?cites=3186226774625067751&as_sdt=2005&sciodt=2007&hl=en",14,"2022-07-13 15:07:03","","","","",,,,,3,1.50,1,4,2,"… including probabilistic graphical models and probabilistic deep neural network models [16], [… In classical applications of Bayesian networks, knowledge elicitation methods were used to …","","https://scholar.google.com/scholar?q=related:56Jdw17ANywJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
25,"B Mak, T Bui, R Blanning","Aggregating and updating experts' knowledge: an experimental evaluation of five classification techniques",1996,"Expert systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/0957417495000496","https://scholar.google.com/scholar?cites=3661533805354655050&as_sdt=2005&sciodt=2007&hl=en",15,"2022-07-13 15:07:03","","","","",,,,,25,0.96,8,3,26,"… In particular, we compare the methods along the following criteria: robustness, predictive accuracy, adaptability, and explanatory capability. For this purpose, we conduct an …","","https://scholar.google.com/scholar?q=related:Sp0_qZhh0DIJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
21,"P Aminpour, SA Gray, A Singer…","The diversity bonus in pooling local knowledge about complex problems",2021,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/doi/abs/10.1073/pnas.2016887118","https://scholar.google.com/scholar?cites=14798154997643211180&as_sdt=2005&sciodt=2007&hl=en",16,"2022-07-13 15:07:03","","10.1073/pnas.2016887118","","",,,,,21,21.00,5,4,1,"… To bridge this divide, we combine an Internet-based knowledge elicitation technique with … Finally, to test the robustness of our findings, we conduct a Monte Carlo Analysis (MCA) (ie, …","https://www.pnas.org/doi/full/10.1073/pnas.2016887118","https://scholar.google.com/scholar?q=related:rPGx_ZCbXc0J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
108,"C Angeli","Diagnostic expert systems: From expert's knowledge to real-time systems",2010,"… knowledge based systems: Model, applications & …","Citeseer","","https://scholar.google.com/scholar?cites=2255468622257979753&as_sdt=2005&sciodt=2007&hl=en",17,"2022-07-13 15:07:03","CITATION","","","",,,,,108,9.00,108,1,12,"","https://www.researchgate.net/profile/Hazim-Tahir/post/Do_you_use_expert_systems_in_scientific_work/attachment/59d62b3a79197b807798995c/AS%3A342356718047239%401458635610694/download/ebookv1-c4.pdf","https://scholar.google.com/scholar?q=related:aQG6D8MITR8J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
5,"W Zhou, J Zhang, N Gu, G Yan","Recognition of combat intention with insufficient expert knowledge",2018,"Proceedings of the 3rd …","scholar.archive.org","https://scholar.archive.org/work/dergbch3srhcnebcjnmt4h3rui/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/26561/25974","https://scholar.google.com/scholar?cites=16914630710712541071&as_sdt=2005&sciodt=2007&hl=en",18,"2022-07-13 15:07:03","PDF","","","",,,,,5,1.25,1,4,4,"… neural network is proposed. Deep neural network is a multi-hidden layer neural network. … frequency is large, which can improve the robustness of the gradient optimization algorithm. …","https://scholar.archive.org/work/dergbch3srhcnebcjnmt4h3rui/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/26561/25974","https://scholar.google.com/scholar?q=related:jx_vigPXvOoJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
5,"MM Kantardzić, AS Elmaghraby","Logic-oriented model of artificial neural networks",1997,"Information sciences","Elsevier","https://www.sciencedirect.com/science/article/abs/pii/S0020025597000042","https://scholar.google.com/scholar?cites=9915988205486117849&as_sdt=2005&sciodt=2007&hl=en",19,"2022-07-13 15:07:03","","","","",,,,,5,0.20,3,2,25,"… This shows us a high level of neural network robustness. … GP Fletcher and CJ Hinde, Neural networks as a paradigm for knowledge elicitation, in: Proc. ECANN'94, Sorrento, italy, 1994. …","https://www.researchgate.net/profile/Adel-Elmaghraby/publication/220310919_Logic-Oriented_Model_Of_Artificial_Neural_Networks/links/5d40c12da6fdcc370a6ef919/Logic-Oriented-Model-Of-Artificial-Neural-Networks.pdf","https://scholar.google.com/scholar?q=related:2ZP2WLyqnIkJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
116,"ML Gargano, BG Raggad","Data Mining‐a powerful information creating tool",1999,"OCLC Systems & Services: International …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/10650759910276381/full/html","https://scholar.google.com/scholar?cites=14113641573661302742&as_sdt=2005&sciodt=2007&hl=en",20,"2022-07-13 15:07:03","","10.1108/10650759910276381","","",,,,,116,5.04,58,2,23,"… Knowledge elicitation is the most difficult and time‐… optimizers, like a backprop neural network, can continue with a … of their model by testing its robustness, measuring the accuracy of …","","https://scholar.google.com/scholar?q=related:1l9E5Tu63cMJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
35,"KKH Ng, CH Chen, CKM Lee, JR Jiao…","A systematic literature review on intelligent automation: Aligning concepts from theory, practice, and future perspectives",2021,"Advanced Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S147403462100001X","https://scholar.google.com/scholar?cites=5960092676599163245&as_sdt=2005&sciodt=2007&hl=en",21,"2022-07-13 15:07:03","","","","",,,,,35,35.00,7,5,1,"… , fault diagnosis, knowledge elicitation and solutions under … decision, AdaBoost, neural network and other fault prediction … credibility of system and process robustness of BPM, even for …","https://www.researchgate.net/profile/Kam-Kh-Ng/publication/348448070_A_systematic_literature_review_on_intelligent_automation_Aligning_concepts_from_theory_practice_and_future_perspectives/links/60001fe2299bf1408893ee2c/A-systematic-literature-review-on-intelligent-automation-Aligning-concepts-from-theory-practice-and-future-perspectives.pdf","https://scholar.google.com/scholar?q=related:bakZIbaAtlIJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
15,"V Kumar, A Holzkämper, B Surridge, PI Rockett…","Bayesian challenges in integrated catchment modelling",2008,"","scholarsarchive.byu.edu","https://scholarsarchive.byu.edu/iemssconference/2008/all/82/","https://scholar.google.com/scholar?cites=14101479264718164683&as_sdt=2005&sciodt=2007&hl=en",22,"2022-07-13 15:07:03","","","","",,,,,15,1.07,3,5,14,"… ; iii) difficulties associated with knowledge elicitation such as the … problem using an Artificial Neural Network (ANN) approach. … still lacking the sophistication and robustness of a standard …","https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=2739&context=iemssconference","https://scholar.google.com/scholar?q=related:yxIQra2EssMJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
4,"D Woerner, S Armaly, A Butler…","A comparative study of uncertainty methods for legal reasoning",1999,"International journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-111X(199912)14:12%3C1269::AID-INT7%3E3.0.CO;2-7","https://scholar.google.com/scholar?cites=270726340216770352&as_sdt=2005&sciodt=2007&hl=en",23,"2022-07-13 15:07:03","","10.1002/(SICI)1098-111X(199912)14:12%3C1269::AID-INT7%3E3.0.CO;2-7","","",,,,,4,0.17,1,4,23,"… This paper includes new work on neural network modeling, … base through a knowledge elicitation process. Attorneys deal … intermediate measures show the robustness of the fuzzy and …","","https://scholar.google.com/scholar?q=related:ME_2CyzQwQMJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
27,"GL Rogova, PC Stomper","Information fusion approach to microcalcification characterization",2002,"Information Fusion","Elsevier","https://www.sciencedirect.com/science/article/pii/S1566253502000544","https://scholar.google.com/scholar?cites=9761445424067175410&as_sdt=2005&sciodt=2007&hl=en",24,"2022-07-13 15:07:03","","","","",,,,,27,1.35,14,2,20,"… microcalcifications and a neural network employing cluster … the result of expert knowledge elicitation and reflect the expert's … This framework provides robustness against variability …","https://www.academia.edu/download/46818538/s1566-2535_2802_2900054-420160626-16828-1q1xir7.pdf","https://scholar.google.com/scholar?q=related:8uPiE-Wed4cJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
14,"IV Tetko, O Engkvist","From Big Data to Artificial Intelligence: chemoinformatics meets new challenges",2020,"Journal of Cheminformatics","Springer","https://link.springer.com/article/10.1186/s13321-020-00475-y","https://scholar.google.com/scholar?cites=17008364130230870282&as_sdt=2005&sciodt=2007&hl=en",25,"2022-07-13 15:07:03","HTML","10.1186/s13321-020-00475-y","","",,,,,14,7.00,7,2,2,"… While Morgan fingerprints due to their robustness and … autoencoder and a generative adversarial neural network [13]. … deep learning, use of knowledge elicitation from human experts, …","https://link.springer.com/article/10.1186/s13321-020-00475-y","https://scholar.google.com/scholar?q=related:CiHo8A_ZCewJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
99,"JW Moody, JE Blanton, PH Cheney","A theoretically grounded approach to assist memory recall during information requirements determination",1998,"Journal of Management …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518197","https://scholar.google.com/scholar?cites=5190129506971141469&as_sdt=2005&sciodt=2007&hl=en",26,"2022-07-13 15:07:03","","10.1080/07421222.1998.11518197","","",,,,,99,4.13,33,3,24,"… of details (called ""robustness"") in their research on scenario … over the standard knowledge elicitation interview. The … INN, an inteIligent negotiating neural network for information …","https://www.tandfonline.com/doi/pdf/10.1080/07421222.1998.11518197","https://scholar.google.com/scholar?q=related:XcVJwUkLB0gJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
641,"M Adya, F Collopy","How effective are neural networks at forecasting and prediction? A review and evaluation",1998,"Journal of forecasting","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1099-131X(1998090)17:5/6%3C481::AID-FOR709%3E3.0.CO;2-Q","https://scholar.google.com/scholar?cites=4589439544399760400&as_sdt=2005&sciodt=2007&hl=en",27,"2022-07-13 15:07:03","","10.1002/(SICI)1099-131X(1998090)17:5/6%3C481::AID-FOR709%3E3.0.CO;2-Q","","",,,,,641,26.71,321,2,24,"… An artificial neural network (NN) is a computational structure … It also adapted better to changes, indicating robustness. Park … to forecasting, knowledge elicitation and representation, and …","https://faculty.weatherhead.case.edu/Fred-Collopy/researchArticles/neuralnets.pdf","https://scholar.google.com/scholar?q=related:EAwUIvP2sD8J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
1,"CQ Yang, VK Bhargava","Optimum selection of error control coding using neural networks",1993,"IEEE transactions on aerospace and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/259512/","https://scholar.google.com/scholar?cites=7248026652131408228&as_sdt=2005&sciodt=2007&hl=en",28,"2022-07-13 15:07:03","","","","",,,,,1,0.03,1,2,29,"… The major issue to be discussed here is the effective application of neural network … and interviewing coding experts using an automating knowledge elicitation method (see Section IVD). …","https://scholar.google.com/scholar?output=instlink&q=info:ZDnbotYplmQJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=10470664205742968079&oi=lle","https://scholar.google.com/scholar?q=related:ZDnbotYplmQJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
46,"F Alonso, L Martínez, A Pérez, JP Valente","Cooperation between expert knowledge and data mining discovered knowledge: Lessons learned",2012,"Expert Systems with …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417412001510","https://scholar.google.com/scholar?cites=15460383235794646067&as_sdt=2005&sciodt=2007&hl=en",29,"2022-07-13 15:07:03","","","","",,,,,46,4.60,12,4,10,"… It is precisely knowledge elicitation from the expert that is the … usual practice to check ES robustness by applying DM techniques to … to a neural network model for interest rate predictions. …","http://oa.upm.es/15842/1/INVE_MEM_2012_131082.pdf","https://scholar.google.com/scholar?q=related:M7Tx7KNQjtYJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"J Baranowski","Predicting IoT failures with Bayesian workflow",2022,"Eksploatacja i Niezawodnosc","","","",30,"2022-07-13 15:07:03","CITATION","","","",,,,,0,0.00,0,1,1,"","","https://scholar.google.com/scholar?q=related:V8XliekzDP8J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"S Ho, P Gonsalves, C Call","Hybrid methodology for situation assessment model development within an air operations center domain",2007,"Signal Processing, Sensor Fusion …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6567/656715/Hybrid-methodology-for-situation-assessment-model-development-within-an-air/10.1117/12.720835.short","",31,"2022-07-13 15:07:03","","10.1117/12.720835.short","","",,,,,0,0.00,0,3,15,"… We detail both the initial knowledge elicitation and … for instance a low-level neural network-based approach) of how … and robustness beyond the capability of standard belief …","https://scholar.google.com/scholar?output=instlink&q=info:BIavHQFa1ZUJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=10326296508556157459&oi=lle","https://scholar.google.com/scholar?q=related:BIavHQFa1ZUJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
5,"L Lin, H Bao, N Dinh","On the formalization of development and assessment process for digital twins",2020,"ANS Winter Meeting","researchgate.net","https://www.researchgate.net/profile/Han-Bao-3/publication/348924632_On_the_Formalization_of_Development_and_Assessment_Process_for_Digital_Twins/links/60357ee792851c4ed5910e0c/On-the-Formalization-of-Development-and-Assessment-Process-for-Digital-Twins.pdf","https://scholar.google.com/scholar?cites=2332180829855013810&as_sdt=2005&sciodt=2007&hl=en",32,"2022-07-13 15:07:03","PDF","","","",,,,,5,2.50,2,3,2,"… of improving the reliability and robustness of computer programming … In this simplified brain model, a neural network is defined by “a … A formalized framework for knowledge elicitation or …","https://www.researchgate.net/profile/Han-Bao-3/publication/348924632_On_the_Formalization_of_Development_and_Assessment_Process_for_Digital_Twins/links/60357ee792851c4ed5910e0c/On-the-Formalization-of-Development-and-Assessment-Process-for-Digital-Twins.pdf","https://scholar.google.com/scholar?q=related:stt7uxuSXSAJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"MJ Vancoille, HM Smets, W Bogaerts…","Probing the boundaries of knowledge based systems",1992,"ASTM STP 1140 …","books.google.com","https://books.google.com/books?hl=en&lr=&id=oeAeYo-lT7wC&oi=fnd&pg=PA290&dq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&ots=17ceaV6Onz&sig=4UMO14WJANZ95wpFqGEkCipSMwQ","",33,"2022-07-13 15:07:03","","","","",,,,,0,0.00,0,4,30,"… and decomposed at the knowledge elicitation stage. On the … can enhance the feeling of robustness, reliability and ease of … or facts, but a neural network is trained to give acceptable …","","https://scholar.google.com/scholar?q=related:PiMrMxyT8REJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
0,"IM Graham, RW Milne","Research and Development in Expert Systems VIII: Proceedings of 11th Annual Technical Conference of the BCS Specialist Group, September 1991",1991,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=gZTop77XksQC&oi=fnd&pg=PR12&dq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&ots=4s-0vhUVPo&sig=12-SOwvqUI9GWCMsG_ONzbiyOzo","",34,"2022-07-13 15:07:03","BOOK","","","",,,,,0,0.00,0,2,31,"… of journalism-by neural network simulations of various kinds. As … system development and robustness. Khlar's paper provides … There are many knowledge elicitation techniques, but what …","",""
0,"A Immaculate Mercy, M Chidambaram","Efficient Deep Learning Approaches for Classifying superfluous information in Gene Expression Datasets",,"wthtjsjs.cn","","http://wthtjsjs.cn/gallery/22-whjj-july-2020.pdf","",35,"2022-07-13 15:07:03","PDF","","","",,,,,0,0.00,0,2,,"… The robustness of the improved Generalized sequential pattern classification (ESPA) coupled with the multilayer feed forward Neural Network , the Effective Random Forest Binary Tree …","http://wthtjsjs.cn/gallery/22-whjj-july-2020.pdf","https://scholar.google.com/scholar?q=related:LVChQFqLcaAJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22knowledge+elicitation%22&hl=en&as_sdt=2007"
